rel_path,filename,page_count,pc1,pc2
management_consulting/133/world_files/Benchmarking/Competitor Data/Accor/Accor Revpar.pdf,Accor Revpar.pdf,1,13.917448997497559,8.777831077575684
management_consulting/133/world_files/Benchmarking/Competitor Data/Accor/Accor Room Summary.pdf,Accor Room Summary.pdf,5,13.848134994506836,8.776618003845215
management_consulting/133/world_files/Benchmarking/Competitor Data/Hilton/Hilton 10K.pdf,Hilton 10K.pdf,116,13.978979110717773,8.801603317260742
management_consulting/133/world_files/Benchmarking/Competitor Data/Hilton/Hilton About Us.pdf,Hilton About Us.pdf,4,13.802165031433105,8.820027351379395
management_consulting/133/world_files/Benchmarking/Competitor Data/Hilton/Hilton Annual Report.pdf,Hilton Annual Report.pdf,16,13.85944652557373,8.818357467651367
management_consulting/133/world_files/Benchmarking/Competitor Data/Hilton/Hilton Earnings Call.pdf,Hilton Earnings Call.pdf,18,13.918140411376953,8.807909965515137
management_consulting/133/world_files/Benchmarking/Competitor Data/Hyatt/Hyatt 10K.pdf,Hyatt 10K.pdf,1131,17.27939224243164,0.6002804040908813
management_consulting/133/world_files/Benchmarking/Competitor Data/Hyatt/Hyatt Earnings.pdf,Hyatt Earnings.pdf,21,13.873885154724121,8.803563117980957
management_consulting/133/world_files/Benchmarking/Competitor Data/Hyatt/Hyatt Investor Presentation.pdf,Hyatt Investor Presentation.pdf,31,13.831536293029785,8.814021110534668
management_consulting/133/world_files/Benchmarking/Competitor Data/Hyatt/Hyatt Press Release.pdf,Hyatt Press Release.pdf,2,13.685807228088379,8.830915451049805
management_consulting/133/world_files/Benchmarking/Competitor Data/IHG/IHG Annual Report.pdf,IHG Annual Report.pdf,320,14.102558135986328,8.724990844726562
management_consulting/133/world_files/Benchmarking/Competitor Data/IHG/IHG Investor Presentation.pdf,IHG Investor Presentation.pdf,135,13.853816986083984,8.794536590576172
management_consulting/133/world_files/Benchmarking/Competitor Data/IHG/IHG Transcript.pdf,IHG Transcript.pdf,37,13.860801696777344,8.823176383972168
management_consulting/133/world_files/Benchmarking/Competitor Data/Marriott/Marriott Earnings Transcript.pdf,Marriott Earnings Transcript.pdf,17,13.895991325378418,8.814764022827148
management_consulting/133/world_files/Benchmarking/Competitor Data/Marriott/Marriott Factbook.pdf,Marriott Factbook.pdf,75,13.839447021484375,8.818022727966309
management_consulting/133/world_files/Benchmarking/Competitor Data/Marriott/Marriott Factbook.xlsx,Marriott Factbook.xlsx,15,13.83362865447998,8.810429573059082
management_consulting/133/world_files/Benchmarking/Competitor Data/Marriott/Marriott Press Release.pdf,Marriott Press Release.pdf,3,13.593655586242676,8.838820457458496
management_consulting/133/world_files/Benchmarking/Competitor Data/Marriott/Marriott-2024-Annual-Report.pdf,Marriott-2024-Annual-Report.pdf,83,14.052308082580566,8.767337799072266
management_consulting/133/world_files/Benchmarking/Secondary Research Reports/Brand Loyalty by the Numbers - Costar.pdf,Brand Loyalty by the Numbers - Costar.pdf,6,12.594688415527344,29.668994903564453
management_consulting/133/world_files/Benchmarking/Secondary Research Reports/Hotel Online Loyalty Update (2025).docx,Hotel Online Loyalty Update (2025).docx,4,11.83057975769043,8.919126510620117
management_consulting/133/world_files/Benchmarking/Secondary Research Reports/Hotel Online Loyalty Update (2025).pdf,Hotel Online Loyalty Update (2025).pdf,7,12.59911060333252,29.67742347717285
management_consulting/133/world_files/Benchmarking/Secondary Research Reports/HotelLoyaltyPrograms_d3.pdf,HotelLoyaltyPrograms_d3.pdf,8,11.788043975830078,8.90311050415039
management_consulting/133/world_files/Benchmarking/Secondary Research Reports/NerdWallet Loyalty Program Ranking (2025).pdf,NerdWallet Loyalty Program Ranking (2025).pdf,9,12.615015029907227,29.677133560180664
management_consulting/133/world_files/Benchmarking/Secondary Research Reports/P3 Hotels Report.pdf,P3 Hotels Report.pdf,6,12.583088874816895,29.684757232666016
management_consulting/133/world_files/Benchmarking/Secondary Research Reports/US News Loyalty Program Ranking (2025).pdf,US News Loyalty Program Ranking (2025).pdf,10,12.596511840820312,29.6752986907959
management_consulting/133/world_files/Benchmarking/Secondary Research Reports/ey-loyalty-market-study-2025.pdf,ey-loyalty-market-study-2025.pdf,49,11.760698318481445,8.932819366455078
management_consulting/133/world_files/Benchmarking/Secondary Research Reports/global-survey-data-insights.pdf,global-survey-data-insights.pdf,10,11.78236198425293,8.92159366607666
management_consulting/133/world_files/Benchmarking/Secondary Research Reports/pwc-hotel-loyalty.pdf,pwc-hotel-loyalty.pdf,12,11.731199264526367,8.916227340698242
management_consulting/133/world_files/Benchmarking/benchmark_insights_vDRAFT.pptx,benchmark_insights_vDRAFT.pptx,1,11.729412078857422,8.941763877868652
management_consulting/133/world_files/Benchmarking/benchmark_output_vBlank.pptx,benchmark_output_vBlank.pptx,1,11.840839385986328,8.97844409942627
management_consulting/133/world_files/Deliverables/Deliverables Needed.docx,Deliverables Needed.docx,1,11.658984184265137,8.89300537109375
management_consulting/133/world_files/Deliverables/Summit_Infinity_Rewards_Recommendation_Deck.pptx,Summit_Infinity_Rewards_Recommendation_Deck.pptx,15,11.729560852050781,8.868830680847168
management_consulting/133/world_files/Deliverables/Summit_Loyalty_Benchmark_Deck.pptx,Summit_Loyalty_Benchmark_Deck.pptx,15,11.727516174316406,8.927338600158691
management_consulting/133/world_files/Deliverables/US_Travel_Loyalty_Drivers_Deck.pptx,US_Travel_Loyalty_Drivers_Deck.pptx,15,11.737833976745605,8.92399787902832
management_consulting/133/world_files/Meeting Notes/Granola Notes - Summit Working Team Sync-Up.docx,Granola Notes - Summit Working Team Sync-Up.docx,3,11.100713729858398,8.58078384399414
management_consulting/133/world_files/Meeting Notes/Summit Rewards Working Team Sync-Up - 2025_11_21 10_30 CST - Notes by Gemini.docx,Summit Rewards Working Team Sync-Up - 2025_11_21 10_30 CST - Notes by Gemini.docx,4,10.964909553527832,8.523859977722168
management_consulting/133/world_files/Membership Data from Client/Rewards Database/01 Member Profile Data/Member Profile Data v1 11 17 2025.xlsx,Member Profile Data v1 11 17 2025.xlsx,20,11.695770263671875,7.8496994972229
management_consulting/133/world_files/Membership Data from Client/Rewards Database/01 Member Profile Data/Member Profile Data v2 11 17 2025.xlsx,Member Profile Data v2 11 17 2025.xlsx,4,11.709610939025879,7.8677778244018555
management_consulting/133/world_files/Membership Data from Client/Rewards Database/01 Member Profile Data/Task_world133_ln_06_Calculations.xlsx,Task_world133_ln_06_Calculations.xlsx,26,11.707952499389648,7.86589241027832
management_consulting/133/world_files/Membership Data from Client/Rewards Database/02 Member Stay & Booking Data/Stay & Booking Data v1 11 17 2025.xlsx,Stay & Booking Data v1 11 17 2025.xlsx,357,11.384493827819824,7.4315009117126465
management_consulting/133/world_files/Membership Data from Client/Rewards Database/02 Member Stay & Booking Data/Stay & Booking Data v2 11 17 2025 (bad pull by client).xlsx,Stay & Booking Data v2 11 17 2025 (bad pull by client).xlsx,177,11.382009506225586,7.4763994216918945
management_consulting/133/world_files/Membership Data from Client/Rewards Database/02 Member Stay & Booking Data/[Analysis] Stay & Booking Data v1 11 17 2025.xlsx,[Analysis] Stay & Booking Data v1 11 17 2025.xlsx,179,11.376030921936035,7.456904411315918
management_consulting/133/world_files/Membership Data from Client/Rewards Database/03 Member Points Data/Member Points Summary (Balance & Expiry).xlsx,Member Points Summary (Balance & Expiry).xlsx,11,11.278385162353516,6.649590969085693
management_consulting/133/world_files/Membership Data from Client/Rewards Database/03 Member Points Data/Points Earned Per Stay.xlsx,Points Earned Per Stay.xlsx,83,11.401579856872559,7.48317813873291
management_consulting/133/world_files/Membership Data from Client/Rewards Database/03 Member Points Data/Points Redeemed Per Event.xlsx,Points Redeemed Per Event.xlsx,4,11.403024673461914,7.404080390930176
management_consulting/133/world_files/Membership Data from Client/Rewards Database/04 Member Engagement Indicators/Client-Facing Data Quality Issue Report & Email Request.docx,Client-Facing Data Quality Issue Report & Email Request.docx,2,11.470252990722656,8.69418716430664
management_consulting/133/world_files/Membership Data from Client/Rewards Database/04 Member Engagement Indicators/Engagement Indicators v1 11 17 2025.xlsx,Engagement Indicators v1 11 17 2025.xlsx,9,11.313429832458496,6.8970255851745605
management_consulting/133/world_files/Membership Data from Client/Rewards Database/04 Member Engagement Indicators/Engagement Indicators v2 11 17 2025.xlsx,Engagement Indicators v2 11 17 2025.xlsx,8,11.380744934082031,7.334294319152832
management_consulting/133/world_files/Membership Data from Client/Rewards Database/04 Member Engagement Indicators/Engagement Indicators vBadPull 11 17 2025.xlsx,Engagement Indicators vBadPull 11 17 2025.xlsx,15,11.346552848815918,7.011233806610107
management_consulting/133/world_files/Membership Data from Client/Rewards Database/04 Member Engagement Indicators/Summit Rewards – Engagement Indicators Data Quality Issue Report.pptx,Summit Rewards – Engagement Indicators Data Quality Issue Report.pptx,1,11.548189163208008,8.734925270080566
management_consulting/133/world_files/Membership Data from Client/Rewards Database/05 Member Churn Data/Churn Data v1 11 17 2025.xlsx,Churn Data v1 11 17 2025.xlsx,13,11.334794044494629,7.109578609466553
management_consulting/133/world_files/Membership Data from Client/Rewards Database/05 Member Churn Data/Churn Data v2 11 17 2025.xlsx,Churn Data v2 11 17 2025.xlsx,15,11.33477783203125,7.096714973449707
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/01 Requests/Customer Data Request.docx,Customer Data Request.docx,2,11.480830192565918,8.755731582641602
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/01 Requests/EM Sign-Off.docx,EM Sign-Off.docx,1,11.494586944580078,8.776463508605957
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/02 Deliverables/01 Analysis/Analysis_Member Profile Data vMerged 11 17 2025.xlsx,Analysis_Member Profile Data vMerged 11 17 2025.xlsx,25,11.709857940673828,7.855882167816162
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/02 Deliverables/01 Analysis/Crosstab Analysis_Member Profile Data vMerged 11 17 2025.xlsx,Crosstab Analysis_Member Profile Data vMerged 11 17 2025.xlsx,24,11.727191925048828,7.833714008331299
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/02 Deliverables/01 Analysis/Master Consolidated Spreadsheet.xlsx,Master Consolidated Spreadsheet.xlsx,36,11.708002090454102,7.870123386383057
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/02 Deliverables/02 Presentations/Email Draft for people who stay the most.docx,Email Draft for people who stay the most.docx,1,11.688332557678223,8.887161254882812
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/02 Deliverables/02 Presentations/Member DB By Age and Gender.pptx,Member DB By Age and Gender.pptx,1,11.721918106079102,7.932311058044434
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/02 Deliverables/02 Presentations/Member DB By Age and Tier.pptx,Member DB By Age and Tier.pptx,1,11.715478897094727,7.9835968017578125
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/02 Deliverables/02 Presentations/Member DB By Year by Average Stay Length (days) per Tier.pptx,Member DB By Year by Average Stay Length (days) per Tier.pptx,1,11.697608947753906,8.037981033325195
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/02 Deliverables/02 Presentations/[DRAFT] Final Report.pptx,[DRAFT] Final Report.pptx,7,10.115052223205566,7.766180515289307
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/02 Deliverables/02 Presentations/[DRAFT] Member DB Analysis Readout Outline.pptx,[DRAFT] Member DB Analysis Readout Outline.pptx,11,11.666596412658691,8.865102767944336
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/02 Deliverables/02 Presentations/[DRAFT] Member DB Recommendations.pptx,[DRAFT] Member DB Recommendations.pptx,11,11.666306495666504,8.869933128356934
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/02 Deliverables/02 Presentations/[DRAFT] Member DB Roadmap.pptx,[DRAFT] Member DB Roadmap.pptx,4,11.520547866821289,8.769322395324707
management_consulting/133/world_files/Membership Data from Client/Rewards Database/06 Client Comms/02 Deliverables/02 Presentations/[DRAFT] Member DB Trends.pptx,[DRAFT] Member DB Trends.pptx,11,11.625642776489258,8.851755142211914
management_consulting/133/world_files/Membership Data from Client/Rewards Database/11_21 Plan.docx,11_21 Plan.docx,1,11.140010833740234,8.519368171691895
management_consulting/133/world_files/Membership Data from Client/Rewards Database/Member DB Storyboard.docx,Member DB Storyboard.docx,1,11.758781433105469,8.883578300476074
management_consulting/133/world_files/Membership Data from Client/Rewards Database/Summit Member Database Key Takeaways.pptx,Summit Member Database Key Takeaways.pptx,4,11.689823150634766,8.901944160461426
management_consulting/133/world_files/P&L Data & Additional Client Insights/Note_on_earn&burn_points.docx,Note_on_earn&burn_points.docx,1,11.605395317077637,8.727176666259766
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/PnL.xlsx,PnL.xlsx,1,11.83694839477539,8.677645683288574
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/PnL_2020.xlsx,PnL_2020.xlsx,1,11.828941345214844,8.688225746154785
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/PnL_2021.xlsx,PnL_2021.xlsx,1,11.842696189880371,8.711970329284668
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/PnL_2022.xlsx,PnL_2022.xlsx,1,11.84101676940918,8.689154624938965
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/PnL_2023.xlsx,PnL_2023.xlsx,1,11.835968971252441,8.675204277038574
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/PnL_2024.xlsx,PnL_2024.xlsx,1,11.846827507019043,8.696067810058594
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/PnL_Master_Profitability_Workbook.xlsx,PnL_Master_Profitability_Workbook.xlsx,12,11.737071990966797,8.463103294372559
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/PnL_Workstream_Draft_Slides.pptx,PnL_Workstream_Draft_Slides.pptx,11,11.686565399169922,8.732284545898438
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/Revenue_Driver_Map.xlsx,Revenue_Driver_Map.xlsx,1,11.840202331542969,8.696632385253906
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/SME_Profitability_ Interview_Notes.docx,SME_Profitability_ Interview_Notes.docx,4,11.740052223205566,8.873273849487305
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/Segment_Profitability_Assumptions.xlsx,Segment_Profitability_Assumptions.xlsx,1,11.771008491516113,8.584107398986816
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/Segment_Profitability_Summary.docx,Segment_Profitability_Summary.docx,2,11.754782676696777,8.71731185913086
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/Summit_Rewards_Financial_Model_reconciled.xlsx,Summit_Rewards_Financial_Model_reconciled.xlsx,4,11.876381874084473,8.612415313720703
management_consulting/133/world_files/P&L Data & Additional Client Insights/P&Ls/To_Do_p&l_additional_analysis.docx,To_Do_p&l_additional_analysis.docx,1,11.672268867492676,8.72586441040039
management_consulting/133/world_files/P&L Data & Additional Client Insights/ProblemSolving_transcript.docx,ProblemSolving_transcript.docx,3,11.668368339538574,8.728759765625
management_consulting/133/world_files/P&L Data & Additional Client Insights/earn_burn_raw_data_with_issues.xlsx,earn_burn_raw_data_with_issues.xlsx,8,11.546538352966309,8.010577201843262
management_consulting/133/world_files/P&L Data & Additional Client Insights/loyalty_marketing_memo.pdf,loyalty_marketing_memo.pdf,2,11.741394996643066,8.836447715759277
management_consulting/133/world_files/P&L Data & Additional Client Insights/marketing_benchmark.pdf,marketing_benchmark.pdf,1,11.75030517578125,8.910654067993164
management_consulting/133/world_files/Personal Folders/Mare/20251121 Team Sync-Up Agenda.docx,20251121 Team Sync-Up Agenda.docx,1,10.602616310119629,8.300093650817871
management_consulting/133/world_files/Personal Folders/Mare/Survey Feedback.docx,Survey Feedback.docx,1,11.580060958862305,8.88508129119873
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Official Survey Data Received from Vendor - Summit Specific/Notes from Summit Datasets.docx,Notes from Summit Datasets.docx,1,11.539998054504395,8.828535079956055
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Official Survey Data Received from Vendor - Summit Specific/Summit_Best_Worst_Features_Raw.xlsx,Summit_Best_Worst_Features_Raw.xlsx,1,11.49682331085205,8.06462574005127
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Official Survey Data Received from Vendor - Summit Specific/Summit_Demographics_Raw.xlsx,Summit_Demographics_Raw.xlsx,1,11.553872108459473,7.983707427978516
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Official Survey Data Received from Vendor - Summit Specific/Summit_Driver_Performance_Raw.xlsx,Summit_Driver_Performance_Raw.xlsx,1,11.500200271606445,8.020174026489258
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Official Survey Data Received from Vendor - Summit Specific/Summit_Loyalty_Program_Rankings_Raw.xlsx,Summit_Loyalty_Program_Rankings_Raw.xlsx,2,11.530204772949219,8.052191734313965
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Official Survey Data Received from Vendor - Summit Specific/Summit_Nights_By_Chain_Raw.xlsx,Summit_Nights_By_Chain_Raw.xlsx,1,11.503231048583984,8.008284568786621
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Official Survey Data Received from Vendor - Summit Specific/Summit_Pain_Points_Raw.xlsx,Summit_Pain_Points_Raw.xlsx,1,11.458728790283203,8.081880569458008
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Official Survey Data Received from Vendor - Summit Specific/Summit_Performance_Ratings_Raw.xlsx,Summit_Performance_Ratings_Raw.xlsx,1,11.484864234924316,8.090479850769043
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Official Survey Data Received from Vendor - Summit Specific/Summit_Redemption_Expectation_Raw.xlsx,Summit_Redemption_Expectation_Raw.xlsx,1,11.490352630615234,7.986545085906982
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Summit Specific Survey Questions.docx,Summit Specific Survey Questions.docx,2,11.55207633972168,8.83557415008545
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Summit Specific Survey Questions_updated.docx,Summit Specific Survey Questions_updated.docx,2,11.553552627563477,8.837112426757812
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Summit Specific Survey Questions_vfinal.docx,Summit Specific Survey Questions_vfinal.docx,1,11.557646751403809,8.844423294067383
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Test Documents/10. Summit_Experience_With_Drivers_Raw_vtest.xlsx,10. Summit_Experience_With_Drivers_Raw_vtest.xlsx,4,11.530746459960938,7.978152275085449
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Test Documents/11. Summit_Earning_Experience_Raw_vtest.xlsx,11. Summit_Earning_Experience_Raw_vtest.xlsx,3,11.527860641479492,8.00878620147705
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Test Documents/12. Summit_Redemption_Experience_Raw_vtest.xlsx,12. Summit_Redemption_Experience_Raw_vtest.xlsx,3,11.504385948181152,8.030268669128418
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Test Documents/13. Summit_Complexity_Understanding_Raw_vtest.xlsx,13. Summit_Complexity_Understanding_Raw_vtest.xlsx,3,11.51881217956543,8.004465103149414
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Test Documents/14. Summit_Tier_Status_Experience_Raw_vtest.xlsx,14. Summit_Tier_Status_Experience_Raw_vtest.xlsx,4,11.520856857299805,7.998065948486328
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Test Documents/15. Summit_Stay_Service_Experience_Raw_vtest.xlsx,15. Summit_Stay_Service_Experience_Raw_vtest.xlsx,3,11.520331382751465,7.999363422393799
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Test Documents/16. Summit_Digital_App_Experience_Raw_vtest.xlsx,16. Summit_Digital_App_Experience_Raw_vtest.xlsx,3,11.534455299377441,8.001872062683105
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Test Documents/17. Summit_Churn_Risk_Switching_Raw_vtest.xlsx,17. Summit_Churn_Risk_Switching_Raw_vtest.xlsx,3,11.506078720092773,8.05355453491211
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Test Documents/8. Summit_Customer_Profile_vs_US_Raw_vtest.xlsx,8. Summit_Customer_Profile_vs_US_Raw_vtest.xlsx,4,11.507884979248047,8.034987449645996
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Test Documents/9. Summit_Loyalty_Outcome_Summary_Raw_vtest.xlsx,9. Summit_Loyalty_Outcome_Summary_Raw_vtest.xlsx,4,11.534575462341309,8.013574600219727
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Test Documents/Survey_Questions_Mapping_Files_8_to_17_vtest.docx,Survey_Questions_Mapping_Files_8_to_17_vtest.docx,2,11.529255867004395,8.759340286254883
management_consulting/133/world_files/Survey/Summit-specific Survey & Responses /Test Documents/Survey_Scale_Reference_Guide_8_to_17_vtest.docx,Survey_Scale_Reference_Guide_8_to_17_vtest.docx,1,11.552257537841797,8.822848320007324
management_consulting/133/world_files/Survey/Survey Insights/US_vs_Summit_Insights.docx,US_vs_Summit_Insights.docx,1,11.602392196655273,8.93419075012207
management_consulting/133/world_files/Survey/Survey Insights/US_vs_Summit_Narrative_Insights.docx,US_vs_Summit_Narrative_Insights.docx,2,11.670049667358398,8.922049522399902
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/Dataset to Question Mapping.docx,Dataset to Question Mapping.docx,2,11.529417991638184,8.808511734008789
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Brand_Affiliation_Raw.xlsx,US_Brand_Affiliation_Raw.xlsx,5,11.544740676879883,8.036076545715332
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Demographics_Raw.xlsx,US_Demographics_Raw.xlsx,4,11.5977783203125,7.990790843963623
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Digital_Driver_Importance_Raw_UPDATED.xlsx,US_Digital_Driver_Importance_Raw_UPDATED.xlsx,1,11.483478546142578,8.009878158569336
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Driver_Importance_By_Segment.xlsx,US_Driver_Importance_By_Segment.xlsx,1,11.511651039123535,8.088617324829102
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Driver_Importance_Raw_UPDATED.xlsx,US_Driver_Importance_Raw_UPDATED.xlsx,3,11.497672080993652,7.925365447998047
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Earning_Expectation_Raw.xlsx,US_Earning_Expectation_Raw.xlsx,1,11.519844055175781,8.030651092529297
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Loyalty_Outcomes_Raw_UPDATED.xlsx,US_Loyalty_Outcomes_Raw_UPDATED.xlsx,3,11.49219799041748,7.890731334686279
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_NPS_By_Brand.xlsx,US_NPS_By_Brand.xlsx,1,11.522445678710938,8.209532737731934
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Pain_Points_By_Segment.xlsx,US_Pain_Points_By_Segment.xlsx,1,11.511804580688477,8.079998016357422
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Pain_Points_Raw.xlsx,US_Pain_Points_Raw.xlsx,5,11.467803955078125,7.829421520233154
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Price_Sensitivity_Raw_UPDATED.xlsx,US_Price_Sensitivity_Raw_UPDATED.xlsx,1,11.486371040344238,8.060345649719238
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Redemption_Expectation_Raw.xlsx,US_Redemption_Expectation_Raw.xlsx,2,11.513545989990234,8.00825023651123
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Segments_Raw.xlsx,US_Segments_Raw.xlsx,1,11.523336410522461,8.024517059326172
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Switch_Benefit_Distribution.xlsx,US_Switch_Benefit_Distribution.xlsx,1,11.500420570373535,8.190258979797363
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Switching_Benefits_Raw.xlsx,US_Switching_Benefits_Raw.xlsx,2,11.48119068145752,8.088325500488281
management_consulting/133/world_files/Survey/US Market Survey & Responses /Official Survey Data Received from Vendor - US Market Survey/US_Travel_Patterns_Raw.xlsx,US_Travel_Patterns_Raw.xlsx,3,11.497537612915039,8.056259155273438
management_consulting/133/world_files/Survey/US Market Survey & Responses /Test Documents/1_ US_Loyalty_Outcome_Summary_Raw_vtest.xlsx,1_ US_Loyalty_Outcome_Summary_Raw_vtest.xlsx,4,11.530722618103027,8.035905838012695
management_consulting/133/world_files/Survey/US Market Survey & Responses /Test Documents/1_ US_Loyalty_Outcome_Summary_Raw_vtest.xlsx (converted).xlsx,1_ US_Loyalty_Outcome_Summary_Raw_vtest.xlsx (converted).xlsx,4,11.525919914245605,8.03466510772705
management_consulting/133/world_files/Survey/US Market Survey & Responses /Test Documents/2_ US_Loyalty_Driver_Importance_Raw_vtest.xlsx,2_ US_Loyalty_Driver_Importance_Raw_vtest.xlsx,5,11.541054725646973,7.993891716003418
management_consulting/133/world_files/Survey/US Market Survey & Responses /Test Documents/3_ US_Earning_Redemption_Expectations_Raw_vtest.xlsx,3_ US_Earning_Redemption_Expectations_Raw_vtest.xlsx,4,11.531242370605469,8.009631156921387
management_consulting/133/world_files/Survey/US Market Survey & Responses /Test Documents/4_ US_Price_Loyalty_Tradeoffs_Raw_vtest.xlsx,4_ US_Price_Loyalty_Tradeoffs_Raw_vtest.xlsx,4,11.5076265335083,8.037558555603027
management_consulting/133/world_files/Survey/US Market Survey & Responses /Test Documents/5_ US_Digital_App_Drivers_Raw_vtest.xlsx,5_ US_Digital_App_Drivers_Raw_vtest.xlsx,4,11.549985885620117,8.036762237548828
management_consulting/133/world_files/Survey/US Market Survey & Responses /Test Documents/6_ US_Loyalty_Pain_Points_Raw_vtest.xlsx,6_ US_Loyalty_Pain_Points_Raw_vtest.xlsx,4,11.522968292236328,8.011470794677734
management_consulting/133/world_files/Survey/US Market Survey & Responses /Test Documents/7. US_Segment_Profiles_Raw_vtest.xlsx,7. US_Segment_Profiles_Raw_vtest.xlsx,5,11.492762565612793,8.053293228149414
management_consulting/133/world_files/Survey/US Market Survey & Responses /Test Documents/Index_ Files 1-8_vtest.docx,Index_ Files 1-8_vtest.docx,2,11.543160438537598,8.832182884216309
management_consulting/133/world_files/Survey/US Market Survey & Responses /US Market Survey Questions.docx,US Market Survey Questions.docx,1,11.570515632629395,8.858139038085938
management_consulting/133/world_files/Survey/US Market Survey & Responses /US Market Survey Questions_vfinal.docx,US Market Survey Questions_vfinal.docx,2,11.59385871887207,8.865767478942871
management_consulting/134/task_input_files/Asking price for each company ($M) (1).xlsx,Asking price for each company ($M) (1).xlsx,1,10.645587921142578,7.077781677246094
management_consulting/134/task_input_files/Competitor ACV.xlsx,Competitor ACV.xlsx,1,10.751453399658203,7.016226291656494
